,name,description,discovery date
129,Kepler-1093 c,"Kepler-1093 c is a super Earth exoplanet that orbits an F-type star. Its mass is 4.5 Earths, it takes 89.7 days to complete one orbit of its star, and is 0.394 AU from its star. Its discovery was announced in 2016.",2016
130,Kepler-1094 b,"Kepler-1094 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 10.2 Earths, it takes 78.1 days to complete one orbit of its star, and is 0.3625 AU from its star. Its discovery was announced in 2016.",2016
131,Kepler-1095 b,"Kepler-1095 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.92 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.0514 AU from its star. Its discovery was announced in 2016.",2016
132,Kepler-1096 b,"Kepler-1096 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.07 Earths, it takes 2.9 days to complete one orbit of its star, and is 0.034 AU from its star. Its discovery was announced in 2016.",2016
133,Kepler-1097 b,"Kepler-1097 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 10.7 Earths, it takes 187.7 days to complete one orbit of its star, and is 0.5791 AU from its star. Its discovery was announced in 2016.",2016
134,Kepler-1098 b,"Kepler-1098 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.24 Earths, it takes 2.5 days to complete one orbit of its star, and is 0.0358 AU from its star. Its discovery was announced in 2016.",2016
135,Kepler-1099 b,"Kepler-1099 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.4 Earths, it takes 2.2 days to complete one orbit of its star, and is 0.0337 AU from its star. Its discovery was announced in 2016.",2016
136,Kepler-109 b,"Kepler-109 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.3 Earths, it takes 6.5 days to complete one orbit of its star, and is 0.0683 AU from its star. Its discovery was announced in 2014.",2014
137,Kepler-109 c,"Kepler-109 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 21.8 Earths, it takes 21.2 days to complete one orbit of its star, and is 0.1506 AU from its star. Its discovery was announced in 2014.",2014
138,Kepler-10 b,"Kepler-10b as a scorched world, orbiting at a distance that’s more than 20 times closer to its star than Mercury is to our own Sun. The daytime temperature’s expected to be more than 2,500 degrees Fahrenheit, hotter than lava flows here on Earth. Intense radiation from the star has kept the planet from holding onto an atmosphere, but the animation shows flecks of silicates and iron that have boiled off a molten surface and are swept away by the stellar radiation, much like a comet’s tail when its orbit brings it close to the Sun. Many years ago, before Kepler, our team built a robotic telescope at Lick Observatory to learn to do transit photometry. We called it the “Vulcan Telescope,” named after the hypothetical planet that scientists in the 1800’s thought might exist between the Sun and Mercury. A planet that might explain the small deviations in Mercury’s orbit that were later explained with Einstein’s theory of general relativity. Vulcan is the god of fire in Roman mythology, a name befitting of a world so close to the Sun. When I saw the artist’s rendering of Kepler-10b for the first time, the thought that immediately came to my mind was that this is our planet Vulcan. We’d come full circle in our quest and we know that we’ve only begun to imagine the possibilities.",2011
139,Kepler-10 c,"Kepler-10b as a scorched world, orbiting at a distance that’s more than 20 times closer to its star than Mercury is to our own Sun. The daytime temperature’s expected to be more than 2,500 degrees Fahrenheit, hotter than lava flows here on Earth. Intense radiation from the star has kept the planet from holding onto an atmosphere, but the animation shows flecks of silicates and iron that have boiled off a molten surface and are swept away by the stellar radiation, much like a comet’s tail when its orbit brings it close to the Sun. Many years ago, before Kepler, our team built a robotic telescope at Lick Observatory to learn to do transit photometry. We called it the “Vulcan Telescope,” named after the hypothetical planet that scientists in the 1800’s thought might exist between the Sun and Mercury. A planet that might explain the small deviations in Mercury’s orbit that were later explained with Einstein’s theory of general relativity. Vulcan is the god of fire in Roman mythology, a name befitting of a world so close to the Sun. When I saw the artist’s rendering of Kepler-10b for the first time, the thought that immediately came to my mind was that this is our planet Vulcan. We’d come full circle in our quest and we know that we’ve only begun to imagine the possibilities.",2011
140,Kepler-1100 b,"Kepler-10 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.60853 Earths, it takes 0.8 days to complete one orbit of its star, and is 0.0172 AU from its star. Its discovery was announced in 2011.",2016
141,Kepler-1101 b,"Kepler-10 c is a super Earth exoplanet that orbits a G-type star. Its mass is 7.37 Earths, it takes 45.3 days to complete one orbit of its star, and is 0.241 AU from its star. Its discovery was announced in 2011.",2016
142,Kepler-1102 b,"Kepler-1100 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.71 Earths, it takes 6.4 days to complete one orbit of its star, and is 0.0684 AU from its star. Its discovery was announced in 2016.",2016
143,Kepler-1103 b,"Kepler-1101 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 81.3 days to complete one orbit of its star, and is 0.3483 AU from its star. Its discovery was announced in 2016.",2016
144,Kepler-1104 b,"Kepler-1102 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.56 Earths, it takes 51.3 days to complete one orbit of its star, and is 0.2731 AU from its star. Its discovery was announced in 2016.",2016
145,Kepler-1105 b,"Kepler-1103 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.77 Earths, it takes 19.8 days to complete one orbit of its star, and is 0.1473 AU from its star. Its discovery was announced in 2016.",2016
146,Kepler-1106 b,"Kepler-1104 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.04 Earths, it takes 5 days to complete one orbit of its star, and is 0.0628 AU from its star. Its discovery was announced in 2016.",2016
147,Kepler-1107 b,"Kepler-1105 b is a super Earth exoplanet that orbits a K-type star. Its mass is 4.7 Earths, it takes 4.4 days to complete one orbit of its star, and is 0.0471 AU from its star. Its discovery was announced in 2016.",2016
148,Kepler-1108 b,"Kepler-1106 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.36 Earths, it takes 1.3 days to complete one orbit of its star, and is 0.0239 AU from its star. Its discovery was announced in 2016.",2016
149,Kepler-1109 b,"Kepler-1107 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.36 Earths, it takes 0.6 days to complete one orbit of its star, and is 0.0126 AU from its star. Its discovery was announced in 2016.",2016
150,Kepler-110 b,"Kepler-1108 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.73 Earths, it takes 4.5 days to complete one orbit of its star, and is 0.0511 AU from its star. Its discovery was announced in 2016.",2014
151,Kepler-110 c,"Kepler-1109 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.43 Earths, it takes 37.6 days to complete one orbit of its star, and is 0.2466 AU from its star. Its discovery was announced in 2016.",2014
152,Kepler-1110 b,"Kepler-110 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.01 Earths, it takes 12.7 days to complete one orbit of its star, and is 0.107 AU from its star. Its discovery was announced in 2014.",2016
153,Kepler-1111 b,"Kepler-110 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.52 Earths, it takes 31.7 days to complete one orbit of its star, and is 0.198 AU from its star. Its discovery was announced in 2014.",2016
154,Kepler-1112 b,"Kepler-1110 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 7.56 Earths, it takes 9.7 days to complete one orbit of its star, and is 0.0754 AU from its star. Its discovery was announced in 2016.",2016
155,Kepler-1113 b,"Kepler-1111 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.66 Earths, it takes 8.8 days to complete one orbit of its star, and is 0.0872 AU from its star. Its discovery was announced in 2016.",2016
156,Kepler-1114 b,"Kepler-1112 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 9.38 Earths, it takes 14.4 days to complete one orbit of its star, and is 0.1239 AU from its star. Its discovery was announced in 2016.",2016
157,Kepler-1115 b,"Kepler-1113 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.3 Earths, it takes 42.3 days to complete one orbit of its star, and is 0.2415 AU from its star. Its discovery was announced in 2016.",2016
158,Kepler-1116 b,"Kepler-1114 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.39 Earths, it takes 15 days to complete one orbit of its star, and is 0.1102 AU from its star. Its discovery was announced in 2016.",2016
159,Kepler-1117 b,"Kepler-1115 b is a super Earth exoplanet that orbits an A-type star. Its mass is 3.53 Earths, it takes 23.6 days to complete one orbit of its star, and is 0.2134 AU from its star. Its discovery was announced in 2016.",2016
160,Kepler-1118 b,"Kepler-1116 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.99 Earths, it takes 41.7 days to complete one orbit of its star, and is 0.233 AU from its star. Its discovery was announced in 2016.",2016
161,Kepler-1119 b,"Kepler-1117 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.41 Earths, it takes 4.8 days to complete one orbit of its star, and is 0.0546 AU from its star. Its discovery was announced in 2016.",2016
162,Kepler-111 b,"Kepler-1118 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.95 Earths, it takes 38.7 days to complete one orbit of its star, and is 0.2079 AU from its star. Its discovery was announced in 2016.",2014
163,Kepler-111 c,"Kepler-1119 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.35 Earths, it takes 8.3 days to complete one orbit of its star, and is 0.0812 AU from its star. Its discovery was announced in 2016.",2014
164,Kepler-1120 b,"Kepler-111 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.12 Earths, it takes 3.3 days to complete one orbit of its star, and is 0.046 AU from its star. Its discovery was announced in 2014.",2016
165,Kepler-1121 b,"Kepler-111 c is a gas giant exoplanet that orbits a G-type star. Its mass is 0.132 Jupiters, it takes 224.8 days to complete one orbit of its star, and is 0.761 AU from its star. Its discovery was announced in 2014.",2016
166,Kepler-1122 b,"Kepler-1120 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.48 Earths, it takes 2.9 days to complete one orbit of its star, and is 0.0369 AU from its star. Its discovery was announced in 2016.",2016
167,Kepler-1123 b,"Kepler-1121 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.31 Earths, it takes 13.2 days to complete one orbit of its star, and is 0.1187 AU from its star. Its discovery was announced in 2016.",2016
168,Kepler-1124 b,"Kepler-1122 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.82 Earths, it takes 42.2 days to complete one orbit of its star, and is 0.2315 AU from its star. Its discovery was announced in 2016.",2016
169,Kepler-1125 b,"Kepler-1123 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.43 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.0497 AU from its star. Its discovery was announced in 2016.",2016
170,Kepler-1126 b,"Kepler-1124 b is a super Earth exoplanet that orbits an M-type star. Its mass is 2.18 Earths, it takes 2.9 days to complete one orbit of its star, and is 0.0305 AU from its star. Its discovery was announced in 2016.",2016
171,Kepler-1127 b,"Kepler-1125 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.04 Earths, it takes 17.7 days to complete one orbit of its star, and is 0.1348 AU from its star. Its discovery was announced in 2016.",2016
172,Kepler-1128 b,"Kepler-1126 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.64 Earths, it takes 108.6 days to complete one orbit of its star, and is 0.4126 AU from its star. Its discovery was announced in 2016.",2016
173,Kepler-1129 b,"Kepler-1127 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.5 Earths, it takes 5.1 days to complete one orbit of its star, and is 0.0556 AU from its star. Its discovery was announced in 2016.",2016
174,Kepler-1129 c,"Kepler-1128 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 12.9 Earths, it takes 61.6 days to complete one orbit of its star, and is 0.302 AU from its star. Its discovery was announced in 2016.",2016
175,Kepler-112 b,"Kepler-1129 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.06 Earths, it takes 24.3 days to complete one orbit of its star, and is 0.1644 AU from its star. Its discovery was announced in 2016.",2014
176,Kepler-112 c,"Kepler-1129 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.9 Earths, it takes 76.5 days to complete one orbit of its star, and is 0.3528 AU from its star. Its discovery was announced in 2016.",2014
177,Kepler-1130 b,"Kepler-112 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.17 Earths, it takes 8.4 days to complete one orbit of its star, and is 0.076 AU from its star. Its discovery was announced in 2014.",2016
178,Kepler-1131 b,"Kepler-112 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.35 Earths, it takes 28.6 days to complete one orbit of its star, and is 0.172 AU from its star. Its discovery was announced in 2014.",2016
