,index,row,name,light years from earth,planet mass,stellar magnitude,discovery date,planet type,planet radius,orbital radius,orbital period,eccentricity,solar system name,planet discovery method,right ascension,declination,host temperature (Cº),host mass,host radius,Tª type,distance type,planet radius [0],kepid,koi_impact,koi_prad
1150,2578,2578,Kepler-251 b,3096.0,2.33 Earths,15.216,2014,Super Earth,1.33 x Earth,0.053 AU,4.8 days,0,Kepler-250,Transit,19h18m22.74s,+44d08m31.0s,2468.8888888888887,0.96,0.81,muy caliente,criogenia,1.33,8247638,0.11,1.36
1151,2579,2579,Kepler-251 c,3096.0,8.1 Earths,15.216,2014,Neptune-like,0.247 x Jupiter,0.122 AU,16.5 days,0,Kepler-250,Transit,19h18m22.74s,+44d08m31.0s,2468.8888888888887,0.96,0.81,muy caliente,criogenia,0.247,8247638,0.395,2.72
1152,2580,2580,Kepler-251 d,3096.0,8.1 Earths,15.216,2014,Neptune-like,0.247 x Jupiter,0.182 AU,30.1 days,0,Kepler-250,Transit,19h18m22.74s,+44d08m31.0s,2468.8888888888887,0.96,0.81,muy caliente,criogenia,0.247,8247638,0.839,3.14
1153,2581,2581,Kepler-251 e,3096.0,8.1 Earths,15.216,2014,Neptune-like,0.247 x Jupiter,0.404 AU,99.6 days,0,Kepler-251,Transit,19h46m15.90s,+44d06m21.1s,2672.222222222222,0.96,0.89,muy caliente,criogenia,0.247,8247638,0.028,2.64
1154,2582,2582,Kepler-252 b,1251.0,2.04 Earths,15.029,2014,Super Earth,1.23 x Earth,0.058 AU,6.7 days,0,Kepler-251,Transit,19h46m15.90s,+44d06m21.1s,2672.222222222222,0.96,0.89,muy caliente,criogenia,1.23,8505670,0.644,1.18
1155,2583,2583,Kepler-252 c,1251.0,5.27 Earths,15.029,2014,Neptune-like,2.15 x Earth,0.08 AU,10.8 days,0,Kepler-251,Transit,19h46m15.90s,+44d06m21.1s,2672.222222222222,0.96,0.89,muy caliente,criogenia,2.15,8505670,0.21,2.34
1156,2584,2584,Kepler-253 b,2802.0,3.29 Earths,15.512,2014,Super Earth,1.63 x Earth,0.046 AU,3.8 days,0,Kepler-251,Transit,19h46m15.90s,+44d06m21.1s,2672.222222222222,0.96,0.89,muy caliente,criogenia,1.63,8689373,0.691,1.7
1157,2585,2585,Kepler-253 c,2802.0,7.51 Earths,15.512,2014,Neptune-like,0.236 x Jupiter,0.089 AU,10.3 days,0,Kepler-252,Transit,19h42m19.04s,+44d32m45.5s,1940.0,0.96,0.55,muy caliente,criogenia,0.236,8689373,0.168,2.53
1158,2586,2586,Kepler-253 d,2802.0,10.2 Earths,15.512,2014,Neptune-like,0.283 x Jupiter,0.13 AU,18.1 days,0,Kepler-252,Transit,19h42m19.04s,+44d32m45.5s,1940.0,0.96,0.55,muy caliente,criogenia,0.283,8689373,0.206,2.95
1159,2587,2587,Kepler-254 b,4718.0,14.3 Earths,15.838,2014,Neptune-like,0.345 x Jupiter,0.064 AU,5.8 days,0,Kepler-253,Transit,19h27m22.08s,+44d51m29.1s,2495.5555555555557,0.96,0.79,muy caliente,criogenia,0.345,9334289,0.033,4.09
1160,2588,2588,Kepler-254 c,4718.0,3.2 Earths,15.838,2014,Neptune-like,2.15 x Earth,0.105 AU,12.4 days,0,Kepler-253,Transit,19h27m22.08s,+44d51m29.1s,2495.5555555555557,0.96,0.79,muy caliente,criogenia,2.15,9334289,0.021,2.58
1161,2589,2589,Kepler-254 d,4718.0,6.8 Earths,15.838,2014,Neptune-like,0.223 x Jupiter,0.139 AU,18.7 days,0,Kepler-253,Transit,19h27m22.08s,+44d51m29.1s,2495.5555555555557,0.96,0.79,muy caliente,criogenia,0.223,9334289,0.508,3.05
1162,2590,2590,Kepler-255 b,3538.0,3.02 Earths,15.528,2014,Super Earth,1.55 x Earth,0.063 AU,5.7 days,0,Kepler-254,Transit,19h12m39.53s,+45d48m59.4s,2911.6666666666665,0.96,0.91,muy caliente,criogenia,1.55,9415172,0.503,1.78
1163,2591,2591,Kepler-255 c,3538.0,9.22 Earths,15.528,2014,Neptune-like,0.267 x Jupiter,0.092 AU,9.9 days,0,Kepler-254,Transit,19h12m39.53s,+45d48m59.4s,2911.6666666666665,0.96,0.91,muy caliente,criogenia,0.267,9415172,0.035,3.12
1164,2592,2592,Kepler-255 d,3538.0,2.3 Earths,15.528,2016,Super Earth,1.32 x Earth,Unknown,1 days,0,Kepler-254,Transit,19h12m39.53s,+45d48m59.4s,2911.6666666666665,0.96,0.91,muy caliente,criogenia,1.32,9415172,0.037,1.45
1165,2593,2593,Kepler-256 b,3449.0,3.15 Earths,15.015,2014,Super Earth,1.59 x Earth,0.027 AU,1.6 days,0,Kepler-255,Transit,19h44m15.42s,+45d58m36.6s,2698.3333333333335,0.96,0.93,muy caliente,criogenia,1.59,9466668,0.271,1.57
1166,2594,2594,Kepler-256 c,3449.0,5.27 Earths,15.015,2014,Neptune-like,2.15 x Earth,0.045 AU,3.4 days,0,Kepler-255,Transit,19h44m15.42s,+45d58m36.6s,2698.3333333333335,0.96,0.93,muy caliente,criogenia,2.15,9466668,0.433,2.11
1167,2595,2595,Kepler-256 d,3449.0,6.71 Earths,15.015,2014,Neptune-like,0.221 x Jupiter,0.064 AU,5.8 days,0,Kepler-255,Transit,19h44m15.42s,+45d58m36.6s,2698.3333333333335,0.96,0.93,muy caliente,criogenia,0.221,9466668,0.341,2.06
1168,2596,2596,Kepler-256 e,3449.0,6.12 Earths,15.015,2014,Neptune-like,0.21 x Jupiter,0.096 AU,10.7 days,0,Kepler-256,Transit,19h30m19.31s,+46d05m50.6s,2686.1111111111113,0.96,1.3,muy caliente,criogenia,0.21,9466668,0.646,2.3
1169,2597,2597,Kepler-257 b,2602.0,7.32 Earths,15.422,2014,Neptune-like,0.233 x Jupiter,0.034 AU,2.4 days,0,Kepler-256,Transit,19h30m19.31s,+46d05m50.6s,2686.1111111111113,0.96,1.3,muy caliente,criogenia,0.233,9480189,0.682,2.74
1170,2598,2598,Kepler-257 c,2602.0,25.2 Earths,15.422,2014,Neptune-like,0.483 x Jupiter,0.066 AU,6.6 days,0,Kepler-256,Transit,19h30m19.31s,+46d05m50.6s,2686.1111111111113,0.96,1.3,muy caliente,criogenia,0.483,9480189,0.137,4.56
1171,2599,2599,Kepler-257 d,2602.0,21.7 Earths,15.422,2014,Neptune-like,0.442 x Jupiter,0.16 AU,24.7 days,0,Kepler-256,Transit,19h30m19.31s,+46d05m50.6s,2686.1111111111113,0.96,1.3,muy caliente,criogenia,0.442,9480189,0.8,5.34
1172,2600,2600,Kepler-258 b,1910.0,15.5 Earths,15.201,2014,Neptune-like,0.362 x Jupiter,0.103 AU,13.2 days,0,Kepler-257,Transit,19h49m15.84s,+46d01m23.8s,2480.0,0.96,1.04,muy caliente,criogenia,0.362,9775938,0.568,4.18
1173,2601,2601,Kepler-258 c,1910.0,12.7 Earths,15.201,2014,Neptune-like,0.322 x Jupiter,0.193 AU,33.7 days,0,Kepler-257,Transit,19h49m15.84s,+46d01m23.8s,2480.0,0.96,1.04,muy caliente,criogenia,0.322,9775938,0.567,3.05
1174,2602,2602,Kepler-259 b,3365.0,8.25 Earths,15.169,2014,Neptune-like,0.25 x Jupiter,0.079 AU,8.1 days,0,Kepler-257,Transit,19h49m15.84s,+46d01m23.8s,2480.0,0.96,1.04,muy caliente,criogenia,0.25,9823457,0.916,3.1
1175,2603,2603,Kepler-259 c,3365.0,7.75 Earths,15.169,2014,Neptune-like,0.241 x Jupiter,0.217 AU,36.9 days,0,Kepler-258,Transit,19h36m16.44s,+46d34m45.6s,2347.777777777778,0.96,0.92,muy caliente,criogenia,0.241,9823457,0.838,3.01
1176,2604,2604,Kepler-25 b,799.0,8.7 Earths,10.632,2011,Neptune-like,0.245 x Jupiter,0.068 AU,6.2 days,0,Kepler-258,Transit,19h36m16.44s,+46d34m45.6s,2347.777777777778,0.96,0.92,muy caliente,criogenia,0.245,4349452,0.008,2.53
1177,2605,2605,Kepler-25 c,799.0,15.2 Earths,10.632,2011,Neptune-like,0.465 x Jupiter,0.11 AU,12.7 days,0.01,Kepler-259,Transit,19h12m50.86s,+46d36m54.0s,2901.1111111111113,0.96,0.9,muy caliente,criogenia,0.465,4349452,0.787,4.75
1178,2607,2607,Kepler-260 b,2084.0,4.7 Earths,14.118,2014,Super Earth,2.01 x Earth,0.075 AU,8.2 days,0,Kepler-26,Transit,18h59m45.84s,+46d33m59.5s,1776.6666666666665,0.54,0.51,muy caliente,criogenia,2.01,2854698,0.377,1.92
1179,2608,2608,Kepler-260 c,2084.0,3.68 Earths,14.118,2014,Super Earth,1.74 x Earth,0.332 AU,76.1 days,0,Kepler-26,Transit,18h59m45.84s,+46d33m59.5s,1776.6666666666665,0.54,0.51,muy caliente,criogenia,1.74,2854698,0.015,1.75
1180,2609,2609,Kepler-261 b,1045.0,5.39 Earths,13.529,2014,Neptune-like,2.18 x Earth,0.088 AU,10.4 days,0,Kepler-26,Transit,18h59m45.84s,+46d33m59.5s,1776.6666666666665,0.54,0.51,muy caliente,criogenia,2.18,2302548,0.319,2.18
1181,2610,2610,Kepler-261 c,1045.0,4.66 Earths,13.529,2014,Super Earth,2.0 x Earth,0.156 AU,24.6 days,0,Kepler-26,Transit,18h59m45.84s,+46d33m59.5s,1776.6666666666665,0.54,0.51,muy caliente,criogenia,2.0,2302548,0.945,2.82
1182,2611,2611,Kepler-262 b,2036.0,2.42 Earths,14.224,2014,Super Earth,1.36 x Earth,0.108 AU,13.1 days,0,Kepler-260,Transit,19h27m42.23s,+38d00m50.8s,2518.8888888888887,0.96,0.86,muy caliente,criogenia,1.36,1718189,0.718,1.45
1183,2612,2612,Kepler-262 c,2036.0,3.33 Earths,14.224,2014,Super Earth,1.64 x Earth,0.152 AU,21.9 days,0,Kepler-260,Transit,19h27m42.23s,+38d00m50.8s,2518.8888888888887,0.96,0.86,muy caliente,criogenia,1.64,1718189,0.676,1.75
1184,2613,2613,Kepler-263 b,2515.0,7.61 Earths,15.417,2014,Neptune-like,0.238 x Jupiter,0.12 AU,16.6 days,0,Kepler-261,Transit,19h25m27.55s,+37d36m33.1s,2434.4444444444443,0.96,0.79,muy caliente,criogenia,0.238,2165002,0.164,2.54
1185,2614,2614,Kepler-263 c,2515.0,6.66 Earths,15.417,2014,Neptune-like,0.22 x Jupiter,0.242 AU,47.3 days,0,Kepler-261,Transit,19h25m27.55s,+37d36m33.1s,2434.4444444444443,0.96,0.79,muy caliente,criogenia,0.22,2165002,0.43,2.18
1186,2615,2615,Kepler-264 b,3158.0,11.1 Earths,13.013,2014,Neptune-like,0.297 x Jupiter,0.249 AU,40.8 days,0,Kepler-262,Transit,19h22m54.88s,+37d15m09.5s,2847.222222222222,0.96,0.88,muy caliente,criogenia,0.297,1871056,0.016,3.71
1187,2616,2616,Kepler-264 c,3158.0,8.4 Earths,13.013,2014,Neptune-like,0.252 x Jupiter,0.566 AU,140.1 days,0,Kepler-262,Transit,19h22m54.88s,+37d15m09.5s,2847.222222222222,0.96,0.88,muy caliente,criogenia,0.252,1871056,0.019,3.42
1188,2617,2617,Kepler-265 b,4333.0,4.12 Earths,15.352,2014,Super Earth,1.86 x Earth,0.069 AU,6.8 days,0,Kepler-263,Transit,19h29m52.74s,+37d34m04.1s,2527.222222222222,0.96,0.79,muy caliente,criogenia,1.86,5956342,0.077,1.67
1189,2618,2618,Kepler-265 c,4333.0,7.41 Earths,15.352,2014,Neptune-like,0.235 x Jupiter,0.127 AU,17 days,0,Kepler-263,Transit,19h29m52.74s,+37d34m04.1s,2527.222222222222,0.96,0.79,muy caliente,criogenia,0.235,5956342,0.202,2.54
1190,2619,2619,Kepler-265 d,4333.0,6.76 Earths,15.352,2014,Neptune-like,0.222 x Jupiter,0.236 AU,43.1 days,0,Kepler-264,Transit,19h28m10.71s,+37d22m34.5s,3023.3333333333335,0.96,1.55,muy caliente,criogenia,0.222,5956342,0.67,2.39
1191,2620,2620,Kepler-265 e,4333.0,7.22 Earths,15.352,2014,Neptune-like,0.231 x Jupiter,0.319 AU,67.8 days,0,Kepler-264,Transit,19h28m10.71s,+37d22m34.5s,3023.3333333333335,0.96,1.55,muy caliente,criogenia,0.231,5956342,0.027,2.39
1192,2621,2621,Kepler-266 b,4649.0,6.71 Earths,15.577,2014,Neptune-like,0.221 x Jupiter,0.071 AU,6.6 days,0,Kepler-265,Transit,19h22m02.51s,+41d14m41.4s,2843.8888888888887,0.96,1.1,muy caliente,criogenia,0.221,8240904,0.043,2.98
1193,2622,2622,Kepler-266 c,4649.0,14.4 Earths,15.577,2014,Neptune-like,0.347 x Jupiter,0.457 AU,107.7 days,0,Kepler-265,Transit,19h22m02.51s,+41d14m41.4s,2843.8888888888887,0.96,1.1,muy caliente,criogenia,0.347,8240904,0.003,4.75
1194,2623,2623,Kepler-267 b,871.0,37.9 Earths,15.469,2014,Super Earth,1.98 x Earth,0.037 AU,3.4 days,0,Kepler-265,Transit,19h22m02.51s,+41d14m41.4s,2843.8888888888887,0.96,1.1,muy caliente,criogenia,1.98,10166274,0.051,1.65
1195,2624,2624,Kepler-267 c,871.0,5.18 Earths,15.469,2014,Neptune-like,2.13 x Earth,0.06 AU,6.9 days,0,Kepler-265,Transit,19h22m02.51s,+41d14m41.4s,2843.8888888888887,0.96,1.1,muy caliente,criogenia,2.13,10166274,0.79,2.05
1196,2625,2625,Kepler-267 d,871.0,5.77 Earths,15.469,2014,Neptune-like,0.203 x Jupiter,0.154 AU,28.5 days,0,Kepler-266,Transit,19h37m56.25s,+44d10m00.9s,2871.6666666666665,0.96,1.03,muy caliente,criogenia,0.203,10166274,0.035,1.87
1197,2626,2626,Kepler-268 b,2848.0,7.04 Earths,13.668,2014,Neptune-like,0.227 x Jupiter,0.18 AU,25.9 days,0,Kepler-266,Transit,19h37m56.25s,+44d10m00.9s,2871.6666666666665,0.96,1.03,muy caliente,criogenia,0.227,2854914,0.014,2.48
1198,2627,2627,Kepler-268 c,2848.0,11.4 Earths,13.668,2014,Neptune-like,0.302 x Jupiter,0.391 AU,83.4 days,0,Kepler-267,Transit,19h59m19.29s,+47d09m26.9s,1967.7777777777778,0.96,0.56,muy caliente,criogenia,0.302,2854914,0.058,2.73
1199,2628,2628,Kepler-269 b,7890.0,6.66 Earths,15.735,2014,Neptune-like,0.22 x Jupiter,0.061 AU,5.3 days,0,Kepler-267,Transit,19h59m19.29s,+47d09m26.9s,1967.7777777777778,0.96,0.56,muy caliente,criogenia,0.22,6359320,0.043,2.26
1200,2629,2629,Kepler-269 c,7890.0,3.5 Earths,15.735,2014,Super Earth,1.69 x Earth,0.081 AU,8.1 days,0,Kepler-267,Transit,19h59m19.29s,+47d09m26.9s,1967.7777777777778,0.96,0.56,muy caliente,criogenia,1.69,6359320,0.357,1.39
1201,2630,2630,Kepler-26 b,1104.0,5.12 Earths,15.409,2011,Neptune-like,0.248 x Jupiter,0.08551 AU,12.3 days,0,Kepler-268,Transit,19h27m54.28s,+38d03m18.3s,2980.5555555555557,0.96,1.27,muy caliente,criogenia,0.248,9757613,0.047,2.83
1202,2631,2631,Kepler-26 c,1104.0,6.2 Earths,15.409,2011,Neptune-like,0.243 x Jupiter,0.10725 AU,17.3 days,0,Kepler-268,Transit,19h27m54.28s,+38d03m18.3s,2980.5555555555557,0.96,1.27,muy caliente,criogenia,0.243,9757613,0.749,2.64
1203,2632,2632,Kepler-26 d,1104.0,1.24 Earths,15.409,2014,Super Earth,1.07 x Earth,0.039 AU,3.5 days,0,Kepler-269,Transit,19h20m51.64s,+41d46m33.5s,2850.5555555555557,0.96,0.96,muy caliente,criogenia,1.07,9757613,0.022,1.21
1204,2633,2633,Kepler-26 e,1104.0,6.39 Earths,15.409,2014,Neptune-like,0.215 x Jupiter,0.22 AU,46.8 days,0,Kepler-269,Transit,19h20m51.64s,+41d46m33.5s,2850.5555555555557,0.96,0.96,muy caliente,criogenia,0.215,9757613,0.393,2.13
1205,2634,2634,Kepler-270 b,3182.0,4.7 Earths,13.859,2014,Super Earth,2.01 x Earth,0.107 AU,11.5 days,0,Kepler-27,Transit,19h28m56.82s,+41d05m09.2s,2602.222222222222,0.65,0.59,muy caliente,criogenia,2.01,8410727,0.755,2.07
1206,2635,2635,Kepler-270 c,3182.0,3.78 Earths,13.859,2014,Super Earth,1.77 x Earth,0.18 AU,25.3 days,0,Kepler-27,Transit,19h28m56.82s,+41d05m09.2s,2602.222222222222,0.65,0.59,muy caliente,criogenia,1.77,8410727,0.743,1.71
1207,2636,2636,Kepler-271 b,1364.0,2.04 Earths,13.428,2014,Super Earth,1.23 x Earth,0.056 AU,10.4 days,0,Kepler-270,Transit,18h48m48.02s,+44d25m20.3s,2972.777777777778,0.96,1.46,muy caliente,criogenia,1.23,8280511,0.174,1.22
1208,2637,2637,Kepler-271 c,1364.0,0.809 Earths,13.428,2014,Terrestrial,0.95 x Earth,0.071 AU,7.4 days,0,Kepler-270,Transit,18h48m48.02s,+44d25m20.3s,2972.777777777778,0.96,1.46,muy caliente,criogenia,0.95,8280511,0.064,0.94
1209,2638,2638,Kepler-271 d,1364.0,0.219 Earths,13.428,2016,Terrestrial,0.66 x Earth,Unknown,5.2 days,0,Kepler-271,Transit,18h52m00.72s,+44d17m03.2s,2688.3333333333335,0.9,0.87,muy caliente,criogenia,0.66,8280511,0.248,0.67
1210,2639,2639,Kepler-272 b,2978.0,0.245 Jupiters,14.659,2014,Super Earth,1.43 x Earth,0.038 AU,3 days,0,Kepler-271,Transit,18h52m00.72s,+44d17m03.2s,2688.3333333333335,0.9,0.87,muy caliente,criogenia,1.43,10426656,0.349,1.52
1211,2640,2640,Kepler-272 c,2978.0,0.308 Jupiters,14.659,2014,Super Earth,1.79 x Earth,0.061 AU,6.1 days,0,Kepler-271,Transit,18h52m00.72s,+44d17m03.2s,2688.3333333333335,0.9,0.87,muy caliente,criogenia,1.79,10426656,0.219,1.94
1212,2641,2641,Kepler-272 d,2978.0,5.69 Earths,14.659,2014,Neptune-like,0.201 x Jupiter,0.091 AU,10.9 days,0,Kepler-272,Transit,19h56m30.61s,+47d35m37.8s,2545.0,0.96,0.93,muy caliente,criogenia,0.201,10426656,0.866,2.41
1213,2642,2642,Kepler-273 b,2378.0,2.86 Earths,14.968,2014,Super Earth,1.5 x Earth,0.037 AU,2.9 days,0,Kepler-272,Transit,19h56m30.61s,+47d35m37.8s,2545.0,0.96,0.93,muy caliente,criogenia,1.5,10468940,0.524,1.92
1214,2643,2643,Kepler-273 c,2378.0,4.58 Earths,14.968,2014,Super Earth,1.98 x Earth,0.073 AU,8 days,0,Kepler-272,Transit,19h56m30.61s,+47d35m37.8s,2545.0,0.96,0.93,muy caliente,criogenia,1.98,10468940,0.645,2.0
1215,2644,2644,Kepler-274 b,4520.0,2.99 Earths,15.032,2014,Super Earth,1.54 x Earth,0.101 AU,11.6 days,0,Kepler-273,Transit,19h25m12.53s,+47d41m51.9s,2727.777777777778,0.96,0.81,muy caliente,criogenia,1.54,3348082,0.053,2.61
1216,2645,2645,Kepler-274 c,4520.0,4.04 Earths,15.032,2014,Super Earth,1.84 x Earth,0.204 AU,33.2 days,0,Kepler-273,Transit,19h25m12.53s,+47d41m51.9s,2727.777777777778,0.96,0.81,muy caliente,criogenia,1.84,3348082,0.826,3.21
1217,2646,2646,Kepler-275 b,7030.0,6.08 Earths,15.287,2014,Neptune-like,0.209 x Jupiter,0.098 AU,10.3 days,0,Kepler-274,Transit,19h31m41.47s,+38d28m38.2s,2948.3333333333335,0.96,1.01,muy caliente,criogenia,0.209,3447722,0.004,2.2
1218,2647,2647,Kepler-275 c,7030.0,11.4 Earths,15.287,2014,Neptune-like,0.302 x Jupiter,0.132 AU,16.1 days,0,Kepler-274,Transit,19h31m41.47s,+38d28m38.2s,2948.3333333333335,0.96,1.01,muy caliente,criogenia,0.302,3447722,0.648,3.42
1219,2648,2648,Kepler-275 d,7030.0,11.1 Earths,15.287,2014,Neptune-like,0.297 x Jupiter,0.224 AU,35.7 days,0,Kepler-275,Transit,19h29m55.13s,+38d30m53.7s,3027.222222222222,0.96,1.38,muy caliente,criogenia,0.297,3447722,0.61,3.02
1220,2649,2649,Kepler-276 b,3855.0,8.6 Earths,15.365,2014,Neptune-like,0.256 x Jupiter,0.119 AU,14.1 days,0,Kepler-275,Transit,19h29m55.13s,+38d30m53.7s,3027.222222222222,0.96,1.38,muy caliente,criogenia,0.256,3962243,0.811,2.73
1221,2650,2650,Kepler-276 c,3855.0,16.6 Earths,15.365,2013,Super Earth,0.259 x Jupiter,Unknown,31.9 days,0,Kepler-275,Transit,19h29m55.13s,+38d30m53.7s,3027.222222222222,0.96,1.38,muy caliente,criogenia,0.259,3962243,0.938,3.7
1222,2651,2651,Kepler-276 d,3855.0,16.3 Earths,15.365,2013,Super Earth,0.25 x Jupiter,Unknown,48.6 days,0,Kepler-276,Transit,19h34m16.36s,+39d02m10.8s,2993.8888888888887,0.96,1.05,muy caliente,criogenia,0.25,3962243,0.988,4.14
1223,2652,2652,Kepler-277 b,3278.0,0.275 Jupiters,13.388,2013,Gas Giant,0.261 x Jupiter,Unknown,17.3 days,0,Kepler-276,Transit,19h34m16.36s,+39d02m10.8s,2993.8888888888887,0.96,1.05,muy caliente,criogenia,0.261,3939150,0.764,3.14
1224,2653,2653,Kepler-277 c,3278.0,0.202 Jupiters,13.388,2013,Gas Giant,0.3 x Jupiter,Unknown,33 days,0,Kepler-276,Transit,19h34m16.36s,+39d02m10.8s,2993.8888888888887,0.96,1.05,muy caliente,criogenia,0.3,3939150,0.39,3.13
1225,2654,2654,Kepler-278 b,1463.0,15.6 Earths,11.53,2014,Neptune-like,0.363 x Jupiter,0.207 AU,30.2 days,0.04,Kepler-277,Transit,19h06m19.96s,+39d04m38.0s,2905.5555555555557,0.96,1.65,muy caliente,criogenia,0.363,3640905,0.802,4.54
1226,2655,2655,Kepler-278 c,1463.0,12.6 Earths,11.53,2014,Neptune-like,0.32 x Jupiter,0.294 AU,51.1 days,0.51,Kepler-277,Transit,19h06m19.96s,+39d04m38.0s,2905.5555555555557,0.96,1.65,muy caliente,criogenia,0.32,3640905,0.498,3.66
1227,2656,2656,Kepler-279 b,3488.0,12.8 Earths,13.585,2014,Neptune-like,0.323 x Jupiter,0.112 AU,12.3 days,0,Kepler-278,Transit,19h20m25.73s,+38d42m08.0s,2375.0,0.96,2.94,muy caliente,criogenia,0.323,6677841,0.847,3.82
1228,2657,2657,Kepler-279 c,3488.0,0.155 Jupiters,13.585,2013,Gas Giant,0.384 x Jupiter,Unknown,35.7 days,0,Kepler-278,Transit,19h20m25.73s,+38d42m08.0s,2375.0,0.96,2.94,muy caliente,criogenia,0.384,6677841,0.878,5.47
1229,2658,2658,Kepler-279 d,3488.0,37.5 Earths,13.585,2013,Neptune-like,0.277 x Jupiter,Unknown,54.4 days,0,Kepler-279,Transit,19h09m33.89s,+42d11m41.4s,3137.222222222222,0.96,1.75,muy caliente,criogenia,0.277,6677841,0.9414,3.2
1230,2659,2659,Kepler-27 b,3507.0,9.11 Jupiters,15.816,2011,Gas Giant,0.357 x Jupiter,0.118 AU,15.3 days,0,Kepler-279,Transit,19h09m33.89s,+42d11m41.4s,3137.222222222222,0.96,1.75,muy caliente,criogenia,0.357,5792202,0.773,5.0
1231,2660,2660,Kepler-27 c,3507.0,13.8 Jupiters,15.816,2011,Gas Giant,0.437 x Jupiter,0.191 AU,31.3 days,0,Kepler-279,Transit,19h09m33.89s,+42d11m41.4s,3137.222222222222,0.96,1.75,muy caliente,criogenia,0.437,5792202,0.798,6.5
1232,2661,2661,Kepler-280 b,2604.0,2.7 Earths,14.457,2014,Super Earth,1.45 x Earth,0.032 AU,2.1 days,0,Kepler-28,Transit,19h28m32.89s,+42d25m45.9s,2152.222222222222,0.75,0.7,muy caliente,criogenia,1.45,6690082,0.368,1.76
1233,2662,2662,Kepler-280 c,2604.0,4.7 Earths,14.457,2014,Super Earth,2.01 x Earth,0.056 AU,4.8 days,0,Kepler-28,Transit,19h28m32.89s,+42d25m45.9s,2152.222222222222,0.75,0.7,muy caliente,criogenia,2.01,6690082,0.94,2.96
1234,2663,2663,Kepler-281 b,5986.0,8.35 Earths,15.754,2014,Neptune-like,0.252 x Jupiter,0.117 AU,14.6 days,0,Kepler-280,Transit,19h25m33.72s,+42d10m50.1s,2793.3333333333335,0.96,0.89,muy caliente,criogenia,0.252,8630788,0.561,2.22
1235,2664,2664,Kepler-281 c,5986.0,24.4 Earths,15.754,2014,Neptune-like,0.474 x Jupiter,0.215 AU,36.3 days,0,Kepler-280,Transit,19h25m33.72s,+42d10m50.1s,2793.3333333333335,0.96,0.89,muy caliente,criogenia,0.474,8630788,0.825,5.3
1236,2665,2665,Kepler-282 b,4537.0,1.01 Earths,15.178,2014,Super Earth,1.01 x Earth,0.082 AU,9.2 days,0,Kepler-281,Transit,19h36m25.97s,+44d46m14.5s,2781.6666666666665,0.96,0.9,muy caliente,criogenia,1.01,8609450,0.037,1.02
1237,2666,2666,Kepler-282 c,4537.0,1.87 Earths,15.178,2014,Super Earth,1.2 x Earth,0.106 AU,13.6 days,0,Kepler-281,Transit,19h36m25.97s,+44d46m14.5s,2781.6666666666665,0.96,0.9,muy caliente,criogenia,1.2,8609450,0.105,1.1
1238,2667,2667,Kepler-282 d,4537.0,0.192 Jupiters,15.178,2013,Super Earth,0.219 x Jupiter,Unknown,24.8 days,0,Kepler-282,Transit,18h58m42.55s,+44d47m51.7s,2714.4444444444443,0.96,0.9,muy caliente,criogenia,0.219,8609450,0.007,2.16
1239,2668,2668,Kepler-282 e,4537.0,0.177 Jupiters,15.178,2013,Gas Giant,0.277 x Jupiter,Unknown,44.3 days,0,Kepler-282,Transit,18h58m42.55s,+44d47m51.7s,2714.4444444444443,0.96,0.9,muy caliente,criogenia,0.277,8609450,0.273,2.45
1240,2669,2669,Kepler-283 b,1547.0,5.18 Earths,15.875,2014,Neptune-like,2.13 x Earth,0.082 AU,11 days,0,Kepler-282,Transit,18h58m42.55s,+44d47m51.7s,2714.4444444444443,0.96,0.9,muy caliente,criogenia,2.13,10604335,0.025,2.15
1241,2670,2670,Kepler-283 c,1547.0,3.97 Earths,15.875,2014,Super Earth,1.82 x Earth,0.341 AU,92.7 days,0,Kepler-282,Transit,18h58m42.55s,+44d47m51.7s,2714.4444444444443,0.96,0.9,muy caliente,criogenia,1.82,10604335,0.019,1.87
1242,2671,2671,Kepler-284 b,3467.0,5.65 Earths,15.813,2014,Neptune-like,0.2 x Jupiter,0.104 AU,12.7 days,0,Kepler-283,Transit,19h34m27.29s,+47d50m20.4s,2019.4444444444443,0.96,0.57,muy caliente,criogenia,0.2,10538176,0.663,2.62
1243,2672,2672,Kepler-284 c,3467.0,7.32 Earths,15.813,2014,Neptune-like,0.233 x Jupiter,0.213 AU,37.5 days,0,Kepler-283,Transit,19h34m27.29s,+47d50m20.4s,2019.4444444444443,0.96,0.57,muy caliente,criogenia,0.233,10538176,0.366,2.68
1244,2673,2673,Kepler-285 b,2754.0,2.36 Earths,15.152,2014,Super Earth,1.34 x Earth,0.036 AU,2.6 days,0,Kepler-284,Transit,19h32m35.16s,+47d43m46.7s,2721.6666666666665,0.96,0.81,muy caliente,criogenia,1.34,10730034,0.204,1.38
1245,2674,2674,Kepler-285 c,2754.0,1.46 Earths,15.152,2014,Super Earth,1.12 x Earth,0.064 AU,6.2 days,0,Kepler-284,Transit,19h32m35.16s,+47d43m46.7s,2721.6666666666665,0.96,0.81,muy caliente,criogenia,1.12,10730034,0.013,1.21
