,Unnamed: 0_x,kepid_x,name,koi_impact_x,koi_prad_x,Unnamed: 0_y,description,discovery date,Unnamed: 0,kepid_y,koi_impact_y,koi_prad_y
1188,2046,11752632,Kepler-1258 b,0.045,1.49,345,"Kepler-1256 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.83 Earths, it takes 12.4 days to complete one orbit of its star, and is 0.1063 AU from its star. Its discovery was announced in 2016.",2016,2046,11752632,0.045,1.49
1189,2047,10028535,Kepler-1259 b,0.841,1.6,346,"Kepler-1257 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.92 Earths, it takes 2.7 days to complete one orbit of its star, and is 0.0376 AU from its star. Its discovery was announced in 2016.",2014,2047,10028535,0.841,1.6
1190,2048,7047207,Kepler-1260 b,0.74,2.33,349,"Kepler-125 b is a Neptune-like exoplanet that orbits an M-type star. Its mass is 6.21 Earths, it takes 4.2 days to complete one orbit of its star, and is 0.041 AU from its star. Its discovery was announced in 2014.",2016,2048,7047207,0.74,2.33
1191,2052,9757613,Kepler-26 d,0.022,1.21,1203,"Kepler-26 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.12 Earths, it takes 12.3 days to complete one orbit of its star, and is 0.08551 AU from its star. Its discovery was announced in 2011.",2014,2052,9757613,0.022,1.21
1192,2056,11962284,Kepler-1302 b,0.924,1.94,402,"Kepler-1300 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.45 Earths, it takes 22.2 days to complete one orbit of its star, and is 0.1655 AU from its star. Its discovery was announced in 2016.",2016,2056,11962284,0.924,1.94
1193,2058,6842682,Kepler-1303 b,0.253,1.2,403,"Kepler-1301 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.54 Earths, it takes 9.1 days to complete one orbit of its star, and is 0.0815 AU from its star. Its discovery was announced in 2016.",2016,2058,6842682,0.253,1.2
1194,2059,8890150,Kepler-395 c,0.034,1.14,1536,"Kepler-394 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.39 Earths, it takes 12.1 days to complete one orbit of its star, and is 0.11 AU from its star. Its discovery was announced in 2014.",2013,2059,8890150,0.034,1.14
1195,2060,8890150,Kepler-395 b,0.48,1.0,1535,"Kepler-394 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.19 Earths, it takes 8 days to complete one orbit of its star, and is 0.083 AU from its star. Its discovery was announced in 2014.",2014,2060,8890150,0.48,1.0
1196,2062,11360805,Kepler-1232 b,0.036,1.59,311,"Kepler-1230 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.8 Earths, it takes 10 days to complete one orbit of its star, and is 0.0921 AU from its star. Its discovery was announced in 2016.",2016,2062,11360805,0.036,1.59
1197,2063,9845898,Kepler-1233 b,0.49,2.32,312,"Kepler-1231 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.6 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0914 AU from its star. Its discovery was announced in 2016.",2016,2063,9845898,0.49,2.32
1198,2064,12453581,Kepler-1234 b,0.348,1.86,313,"Kepler-1232 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.38 Earths, it takes 26.8 days to complete one orbit of its star, and is 0.1673 AU from its star. Its discovery was announced in 2016.",2016,2064,12453581,0.348,1.86
1199,2066,11179076,Kepler-1261 b,0.846,2.78,350,"Kepler-125 c is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.33 Earths, it takes 5.8 days to complete one orbit of its star, and is 0.051 AU from its star. Its discovery was announced in 2014.",2016,2066,11179076,0.846,2.78
1200,2067,5364071,Kepler-49 b,0.037,2.25,1684,"Kepler-498 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.43 Earths, it takes 9.6 days to complete one orbit of its star, and is 0.0897 AU from its star. Its discovery was announced in 2016.",2012,2067,5364071,0.037,2.25
1201,2068,5959719,Kepler-390 b,0.148,0.73,1525,"Kepler-389 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.89 Earths, it takes 3.2 days to complete one orbit of its star, and is 0.041 AU from its star. Its discovery was announced in 2014.",2014,2068,5959719,0.148,0.73
1202,2077,7021681,Kepler-505 b,0.35,2.47,1693,"Kepler-502 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 20.4 Earths, it takes 4.3 days to complete one orbit of its star, and is 0.0535 AU from its star. Its discovery was announced in 2016.",2016,2077,7021681,0.35,2.47
1203,2078,4346178,Kepler-1304 b,0.968,2.94,404,"Kepler-1302 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.63 Earths, it takes 8.8 days to complete one orbit of its star, and is 0.0795 AU from its star. Its discovery was announced in 2016.",2016,2078,4346178,0.968,2.94
1204,2079,9664142,Kepler-1305 b,0.704,1.75,405,"Kepler-1303 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.6 Earths, it takes 7.6 days to complete one orbit of its star, and is 0.0751 AU from its star. Its discovery was announced in 2016.",2016,2079,9664142,0.704,1.75
1205,2080,10018233,Kepler-1306 b,0.213,1.83,406,"Kepler-1304 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.86 Earths, it takes 16.1 days to complete one orbit of its star, and is 0.1202 AU from its star. Its discovery was announced in 2016.",2016,2080,10018233,0.213,1.83
1206,2081,8081899,Kepler-1235 b,0.069,0.7,314,"Kepler-1233 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.27 Earths, it takes 45.1 days to complete one orbit of its star, and is 0.263 AU from its star. Its discovery was announced in 2016.",2016,2081,8081899,0.069,0.7
1207,2083,8478994,Kepler-37 d,0.019,1.9,1502,"Kepler-37 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.1783 Earths, it takes 13.4 days to complete one orbit of its star, and is 0.1003 AU from its star. Its discovery was announced in 2013.",2014,2083,8478994,0.019,1.9
1208,2087,8110767,Kepler-1685 b,0.011,2.34,894,"Kepler-1683 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.17 Earths, it takes 15 days to complete one orbit of its star, and is 0.1182 AU from its star. Its discovery was announced in 2020.",2020,2087,8110767,0.011,2.34
1209,2089,6767840,Kepler-1262 b,0.224,1.79,351,"Kepler-1260 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.78 Earths, it takes 19.1 days to complete one orbit of its star, and is 0.1444 AU from its star. Its discovery was announced in 2016.",2016,2089,6767840,0.224,1.79
1210,2092,11037511,Kepler-1281 b,0.195,1.59,376,"Kepler-127 d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.46 Earths, it takes 48.6 days to complete one orbit of its star, and is 0.28 AU from its star. Its discovery was announced in 2014.",2016,2092,11037511,0.195,1.59
1211,2093,9757613,Kepler-26 e,0.393,2.13,1204,"Kepler-26 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 6.2 Earths, it takes 17.3 days to complete one orbit of its star, and is 0.10725 AU from its star. Its discovery was announced in 2011.",2014,2093,9757613,0.393,2.13
1212,2096,5513012,Kepler-1310 b,0.209,1.4,413,"Kepler-130 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.75 Earths, it takes 27.5 days to complete one orbit of its star, and is 0.178 AU from its star. Its discovery was announced in 2014.",2016,2096,5513012,0.209,1.4
1213,2101,11253827,Kepler-396 c,0.242,4.7,1538,"Kepler-395 c is a super Earth exoplanet that orbits a K-type star. Its mass is 2.3 Earths, it takes 35 days to complete one orbit of its star, and is 0.177 AU from its star. Its discovery was announced in 2014.",2014,2101,11253827,0.242,4.7
1214,2104,7047363,Kepler-1236 b,0.335,1.85,315,"Kepler-1234 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 8.3 Earths, it takes 11.9 days to complete one orbit of its star, and is 0.096 AU from its star. Its discovery was announced in 2016.",2016,2104,7047363,0.335,1.85
1215,2105,11968463,Kepler-385 c,0.959,3.12,1515,"Kepler-384 c is a super Earth exoplanet that orbits a G-type star. Its mass is 1.51 Earths, it takes 45.3 days to complete one orbit of its star, and is 0.236 AU from its star. Its discovery was announced in 2014.",2020,2105,11968463,0.959,3.12
1216,2106,11968463,Kepler-385 b,0.953,2.94,1514,"Kepler-384 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.46 Earths, it takes 22.6 days to complete one orbit of its star, and is 0.148 AU from its star. Its discovery was announced in 2014.",2014,2106,11968463,0.953,2.94
1217,2108,9880190,Kepler-1263 b,0.248,1.13,352,"Kepler-1261 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.73 Earths, it takes 48.4 days to complete one orbit of its star, and is 0.239 AU from its star. Its discovery was announced in 2016.",2016,2108,9880190,0.248,1.13
1218,2109,5364071,Kepler-49 c,0.685,2.13,1685,"Kepler-499 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.35 Earths, it takes 5.6 days to complete one orbit of its star, and is 0.0598 AU from its star. Its discovery was announced in 2016.",2014,2109,5364071,0.685,2.13
1219,2113,7673841,Kepler-392 b,0.07,0.95,1529,"Kepler-391 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 10.3 Earths, it takes 7.4 days to complete one orbit of its star, and is 0.082 AU from its star. Its discovery was announced in 2014.",2014,2113,7673841,0.07,0.95
1220,2114,9827149,Kepler-1282 b,0.209,1.66,377,"Kepler-1280 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.16 Earths, it takes 66.6 days to complete one orbit of its star, and is 0.38 AU from its star. Its discovery was announced in 2016.",2016,2114,9827149,0.209,1.66
1221,2115,5546691,Kepler-1283 b,0.109,1.13,378,"Kepler-1281 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.33 Earths, it takes 3.1 days to complete one orbit of its star, and is 0.0415 AU from its star. Its discovery was announced in 2016.",2016,2115,5546691,0.109,1.13
1222,2116,12156347,Kepler-1687 b,0.946,1.5,896,"Kepler-1685 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 7.16 Earths, it takes 20.5 days to complete one orbit of its star, and is 0.1485 AU from its star. Its discovery was announced in 2020.",2020,2116,12156347,0.946,1.5
1223,2121,9893318,Kepler-1307 b,0.023,2.39,407,"Kepler-1305 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.19 Earths, it takes 13.6 days to complete one orbit of its star, and is 0.1109 AU from its star. Its discovery was announced in 2016.",2016,2121,9893318,0.023,2.39
1224,2124,8570333,Kepler-1237 b,0.024,2.59,316,"Kepler-1235 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.418 Earths, it takes 4.2 days to complete one orbit of its star, and is 0.0491 AU from its star. Its discovery was announced in 2016.",2016,2124,8570333,0.024,2.59
1225,2125,8478994,Kepler-37 c,0.086,0.72,1501,"Kepler-379 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.86 Earths, it takes 62.8 days to complete one orbit of its star, and is 0.326 AU from its star. Its discovery was announced in 2014.",2013,2125,8478994,0.086,0.72
1226,2126,5036705,Kepler-1238 b,0.878,1.93,317,"Kepler-1236 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.22 Earths, it takes 31.1 days to complete one orbit of its star, and is 0.1803 AU from its star. Its discovery was announced in 2016.",2016,2126,5036705,0.878,1.93
1227,2131,8947520,Kepler-1264 b,0.941,1.21,353,"Kepler-1262 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.97 Earths, it takes 8.7 days to complete one orbit of its star, and is 0.083 AU from its star. Its discovery was announced in 2016.",2016,2131,8947520,0.941,1.21
1228,2132,10468885,Kepler-1284 b,0.525,1.19,379,"Kepler-1282 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.02 Earths, it takes 2.1 days to complete one orbit of its star, and is 0.0335 AU from its star. Its discovery was announced in 2016.",2016,2132,10468885,0.525,1.19
1229,2135,3861595,Kepler-1658 b,0.915,12.94,861,"Kepler-1655 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5 Earths, it takes 11.9 days to complete one orbit of its star, and is 0.103 AU from its star. Its discovery was announced in 2018.",2014,2135,3861595,0.915,12.94
1230,2137,10489206,Kepler-125 b,0.59,2.54,347,"Kepler-1258 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 Earths, it takes 1 days to complete one orbit of its star, and is 0.0201 AU from its star. Its discovery was announced in 2016.",2014,2137,10489206,0.59,2.54
1231,2138,3426367,Kepler-1308 b,0.872,0.79,408,"Kepler-1306 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.31 Earths, it takes 16.3 days to complete one orbit of its star, and is 0.123 AU from its star. Its discovery was announced in 2016.",2016,2138,3426367,0.872,0.79
1232,2139,5562090,Kepler-1309 b,0.913,2.66,409,"Kepler-1307 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 18 days to complete one orbit of its star, and is 0.1369 AU from its star. Its discovery was announced in 2016.",2014,2139,5562090,0.913,2.66
1233,2145,6867555,Kepler-1239 b,0.117,1.92,318,"Kepler-1237 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.55 Earths, it takes 84.6 days to complete one orbit of its star, and is 0.3778 AU from its star. Its discovery was announced in 2016.",2014,2145,6867555,0.117,1.92
1234,2146,5339567,Kepler-1240 b,0.176,1.32,321,"Kepler-123 b is a gas giant exoplanet that orbits an F-type star. Its mass is 0.174 Jupiters, it takes 17.2 days to complete one orbit of its star, and is 0.135 AU from its star. Its discovery was announced in 2014.",2016,2146,5339567,0.176,1.32
1235,2148,11080405,Kepler-386 c,0.679,1.95,1518,"Kepler-385 d is a Neptune-like exoplanet that orbits an F-type star. Its mass is 7.36 Earths, it takes 56.4 days to complete one orbit of its star, and is 0.3024 AU from its star. Its discovery was announced in 2020.",2014,2148,11080405,0.679,1.95
1236,2151,10059645,Kepler-1265 b,0.911,1.75,354,"Kepler-1263 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.55 Earths, it takes 4.6 days to complete one orbit of its star, and is 0.0499 AU from its star. Its discovery was announced in 2016.",2016,2151,10059645,0.911,1.75
1237,2152,5364071,Kepler-49 d,0.187,1.57,1686,"Kepler-49 b is a super Earth exoplanet that orbits a K-type star. Its mass is 8 Earths, it takes 7.2 days to complete one orbit of its star, and is 0.05929 AU from its star. Its discovery was announced in 2012.",2014,2152,5364071,0.187,1.57
1238,2153,7183745,Kepler-1266 b,0.835,2.64,355,"Kepler-1264 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.76 Earths, it takes 1 days to complete one orbit of its star, and is 0.0191 AU from its star. Its discovery was announced in 2016.",2016,2153,7183745,0.835,2.64
1239,2154,8212002,Kepler-1285 b,0.182,0.98,380,"Kepler-1283 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.31 Earths, it takes 12.9 days to complete one orbit of its star, and is 0.1062 AU from its star. Its discovery was announced in 2016.",2016,2154,8212002,0.182,0.98
1240,2155,8004903,Kepler-1286 b,0.603,2.42,381,"Kepler-1284 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.92 Earths, it takes 0.7 days to complete one orbit of its star, and is 0.0143 AU from its star. Its discovery was announced in 2016.",2016,2155,8004903,0.603,2.42
1241,2156,8883329,Kepler-393 b,0.257,1.24,1531,"Kepler-392 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.059 AU from its star. Its discovery was announced in 2014.",2014,2156,8883329,0.257,1.24
1242,2157,8883329,Kepler-393 c,0.086,1.12,1532,"Kepler-392 c is a super Earth exoplanet that orbits a G-type star. Its mass is 1.37 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.093 AU from its star. Its discovery was announced in 2014.",2014,2157,8883329,0.086,1.12
1243,2159,11253827,Kepler-396 b,0.643,3.32,1537,"Kepler-395 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.08 Earths, it takes 7.1 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",2013,2159,11253827,0.643,3.32
